workshop,workshopLabel,ref_url,ShortName,countryLabel,cityLabel,StartTime,EndTime
http://www.wikidata.org/entity/Q113649203,First International Workshop on Supporting Complex Search Tasks,http://ceur-ws.org/Vol-1338/,SCST 2015,Austria,Vienna,2015/3/29 1:00,2015/3/29 1:00
http://www.wikidata.org/entity/Q113649182,"2nd Workshop on Society, Privacy and the Semantic Web - Policy and Technology",http://ceur-ws.org/Vol-1316/,PrivOn 2014,Italy,Trento,2014/10/20 2:00,2014/10/20 2:00
http://www.wikidata.org/entity/Q113646160,1st International Workshop on Knowledge Discovery on the WEB,http://ceur-ws.org/Vol-1489/,KDWEB 2015,Italy,Cagliari,2015/9/3 2:00,2015/9/5 2:00
http://www.wikidata.org/entity/Q113649179,26th GI-Workshop Grundlagen von Datenbanken,http://ceur-ws.org/Vol-1313/,GvD 2014,Italy,Bolzano,2014/10/21 2:00,2014/10/24 2:00
http://www.wikidata.org/entity/Q113646339,9th CURAC (Computer- und Roboterassistierte Chirurgie) Annual Meeting,http://ceur-ws.org/Vol-1475/,CURAC 2010,Germany,Düsseldorf,2010/11/18 1:00,2010/11/19 1:00
http://www.wikidata.org/entity/Q113649202,Workshops der Tagung Software Engineering 2015,http://ceur-ws.org/Vol-1337/,SE-WS 2015,Germany,Dresden,2015/3/17 1:00,2015/3/18 1:00
http://www.wikidata.org/entity/Q113646117,22nd RCRCA International Workshop on Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion 2015 (RCRA 2015),http://ceur-ws.org/Vol-1451/,RCRA 2015,Italy,Ferrara,2015/9/22 2:00,2015/9/22 2:00
http://www.wikidata.org/entity/Q113649168,7th Transformation Tool Contest,http://ceur-ws.org/Vol-1305/,TTC 2014,United Kingdom,City of York,2014/7/25 2:00,2014/7/25 2:00
http://www.wikidata.org/entity/Q113649167,3rd International Workshop on Ordering and Reasoning,http://ceur-ws.org/Vol-1303/,OrdRing 2014,Italy,Riva del Garda,2014/10/20 2:00,2014/10/20 2:00
http://www.wikidata.org/entity/Q113646156,International Workshop on Modelling in Automotive Software Engineering,http://ceur-ws.org/Vol-1487/,MASE 2015,Canada,Ottawa,2015/9/27 2:00,2015/9/27 2:00
http://www.wikidata.org/entity/Q113649184,1st International Workshop on Model-Driven Robot Software Engineering,http://ceur-ws.org/Vol-1319/,MORSE 2014,United Kingdom,City of York,2014/7/21 2:00,2014/7/21 2:00
http://www.wikidata.org/entity/Q113646135,Third International Workshop on Linked Data for Information Extraction,http://ceur-ws.org/Vol-1467/,LD4IE 2015,United States of America,Bethlehem,2015/10/12 2:00,2015/10/12 2:00
http://www.wikidata.org/entity/Q113649232,2nd International Workshop on Dataset PROFIling and fEderated Search for Linked Data (PROFILES '15),http://ceur-ws.org/Vol-1362/,PROFILES 2015,Slovenia,Portorož,2015/5/31 2:00,2015/6/1 2:00
http://www.wikidata.org/entity/Q113646148,11th International Workshop on Uncertainty Reasoning for the Semantic Web,http://ceur-ws.org/Vol-1479/,URSW 2015,United States of America,Bethlehem,2015/10/12 2:00,2015/10/12 2:00
http://www.wikidata.org/entity/Q113649204,1st International Workshop on Semantic Technologies,http://ceur-ws.org/Vol-1339/,IWOST 2015,People's Republic of China,Changchun,2015/3/9 1:00,2015/3/12 1:00
http://www.wikidata.org/entity/Q113649216,1st International Workshop on Personalization & Recommender Systems in Financial Services,http://ceur-ws.org/Vol-1349/,FINREC 2015,Austria,Graz,2015/4/16 2:00,2015/4/16 2:00
http://www.wikidata.org/entity/Q113649251,First DIACHRON Workshop on Managing the Evolution and Preservation of the Data Web,http://ceur-ws.org/Vol-1377/,DIACHRON 2015,Slovenia,Portorož,2015/5/31 2:00,2015/5/31 2:00
http://www.wikidata.org/entity/Q113649189,Third International Workshop on Verification of Model Transformations,http://ceur-ws.org/Vol-1325/,VOLT 2014,United Kingdom,City of York,2014/7/21 2:00,2014/7/21 2:00
http://www.wikidata.org/entity/Q113649170,4th International Workshop on Semantic Digital Archives,http://ceur-ws.org/Vol-1306/,SDA 2014,United Kingdom,London,2014/9/12 2:00,2014/9/12 2:00
http://www.wikidata.org/entity/Q113646178,2nd International Workshop on Capability-oriented Business Informatics,http://ceur-ws.org/Vol-1408/,CoBI 2015,Portugal,Lisbon,2015/7/13 2:00,2015/7/16 2:00
http://www.wikidata.org/entity/Q113646176,9th Workshop on Transformation & Engineering of Enterprises,http://ceur-ws.org/Vol-1408/,TEE 2015,Portugal,Lisbon,2015/7/13 2:00,2015/7/16 2:00
http://www.wikidata.org/entity/Q113646139,Workshop on Flexible Model Driven Engineering,http://ceur-ws.org/Vol-1470/,FlexMDE 2015,Canada,Ottawa,2015/9/29 2:00,2015/9/29 2:00
http://www.wikidata.org/entity/Q113649235,First International Workshop Semantic Web for Scientific Heritage,http://ceur-ws.org/Vol-1364/,SW4SH 2015,Slovenia,Portorož,2015/6/1 2:00,2015/6/1 2:00
http://www.wikidata.org/entity/Q113649205,First International Workshop on Combining Modelling with Search- and Example-Based Approaches,http://ceur-ws.org/Vol-1340/,CMSEBA 2014,Spain,Valencia,2014/9/28 2:00,2014/9/28 2:00
http://www.wikidata.org/entity/Q113649198,6th Workshop on Formal Ontologies meet Industry,http://ceur-ws.org/Vol-1333/,FOMI 2014,Brazil,Rio de Janeiro,2014/9/22 2:00,2014/9/22 2:00
http://www.wikidata.org/entity/Q113649192,Workshop on Social Media and Linked Data for Emergency Response (SMILE 2014),http://ceur-ws.org/Vol-1329/,SMILE 2014,Greece,Crete,2014/5/25 2:00,2014/5/25 2:00
http://www.wikidata.org/entity/Q113649222,Seventh Seminar on Advanced Techniques and Tools for Software Evolution,http://ceur-ws.org/Vol-1354/,SATToSE 2014,Italy,L’Aquila,2014/7/9 2:00,2014/7/11 2:00
http://www.wikidata.org/entity/Q113649229,7th Central European Workshop on Services and their Composition,http://ceur-ws.org/Vol-1360/,ZEUS 2015,Germany,Jena,2015/2/19 1:00,2015/2/20 1:00
http://www.wikidata.org/entity/Q113649227,2nd International Workshop on Open Badges in Education,http://ceur-ws.org/Vol-1358/,OBIE 2015,United States of America,Poughkeepsie,2015/3/16 1:00,2015/3/16 1:00
http://www.wikidata.org/entity/Q113646268,"1st Workshop on Data Science: Methods, Technology and Applications (DSci15)",http://ceur-ws.org/Vol-1481/,DSci 2015,Austria,Vienna,2015/9/15 2:00,2015/9/17 2:00
http://www.wikidata.org/entity/Q113646150,Posters and Demos Track of 11th International Conference on Semantic Systems,http://ceur-ws.org/Vol-1481/,Posters&Demos@SEMANTiCS 2015,Austria,Vienna,2015/9/15 2:00,2015/9/17 2:00
http://www.wikidata.org/entity/Q113646124,11th International Workshop on Scalable Semantic Web Knowledge Base Systems,http://ceur-ws.org/Vol-1457/,SSWS 2015,United States of America,Bethlehem,2015/10/11 2:00,2015/10/11 2:00
http://www.wikidata.org/entity/Q113646141,4th International Workshop on Intelligent Exploration of Semantic Data,http://ceur-ws.org/Vol-1472/,IESD 2015,United States of America,Bethlehem,2015/10/12 2:00,2015/10/12 2:00
http://www.wikidata.org/entity/Q113649211,Second International Workshop on Gamification for Information Retrieval,http://ceur-ws.org/Vol-1345/,GamifIR 2015,Austria,Vienna,2015/3/29 1:00,2015/3/29 1:00
http://www.wikidata.org/entity/Q113649178,4th Joint International Semantic Technology Conference,http://ceur-ws.org/Vol-1312/,JIST-WP 2014,Thailand,Chiang Mai,2014/11/9 1:00,2014/11/11 1:00
http://www.wikidata.org/entity/Q113646125,"6th International Workshop on the Foundations, Technologies and Applications of the Geospatial Web",http://ceur-ws.org/Vol-1401/,Terra Cognita 2014,Italy,Riva del Garda,2014/10/20 2:00,2014/10/20 2:00
http://www.wikidata.org/entity/Q113649193,Workshops of the EDBT/ICDT 2015 Joint Conference,http://ceur-ws.org/Vol-1330/,EDBT/ICDT-WS 2015,Belgium,City of Brussels,2015/3/27 1:00,2015/3/27 1:00
http://www.wikidata.org/entity/Q113646164,6th Italian Workshop on Planning and Scheduling,http://ceur-ws.org/Vol-1493/,IPS 2015,Italy,Ferrara,2015/9/22 2:00,2015/9/22 2:00
http://www.wikidata.org/entity/Q113646131,CHItaly 2015 Doctoral Consortium,http://ceur-ws.org/Vol-1462/,DC@CHItaly 2015,Italy,Rome,2015/9/28 2:00,2015/9/28 2:00
http://www.wikidata.org/entity/Q113649200,28th Workshop on (Constraint) Logic Programming (WLP 2014) Proceedings of the 23rd International Workshop on Functional and (Constraint) Logic Programming,http://ceur-ws.org/Vol-1335/,WLP/WFLP 2014,Germany,Lutherstadt Wittenberg,2014/9/15 2:00,2014/9/17 2:00
http://www.wikidata.org/entity/Q113649250,2nd Workshop on Linked Data Quality,http://ceur-ws.org/Vol-1376/,LDQ 2015,Slovenia,Portorož,2015/6/1 2:00,2015/6/1 2:00
http://www.wikidata.org/entity/Q113649190,Student Research Forum Papers and Posters at SOFSEM 2015,http://ceur-ws.org/Vol-1326/,SOFSEM-SP 2015,Czech Republic,Pec pod Sněžkou,2015/1/24 1:00,2015/1/29 1:00
http://www.wikidata.org/entity/Q113649177,First Workshop on Knowledge Maps and Information Retrieval,http://ceur-ws.org/Vol-1311/,KMIR 2014,United Kingdom,London,2014/9/11 2:00,2014/9/11 2:00
http://www.wikidata.org/entity/Q113659323,1st Workshop on High-Performance Computing for the Semantic Web (HPCSW2011),http://ceur-ws.org/Vol-736/,HPCSW 2011,Greece,Heraklion,2011/5/29 2:00,2011/5/29 2:00
http://www.wikidata.org/entity/Q113656599,Eighth Spring Researchers Colloquium on Databases and Information Systems (SYRCoDIS 2012),http://ceur-ws.org/Vol-899/,SYRCoDIS-2012,Russia,Moscow,2012/6/1 2:00,2012/6/1 2:00
http://www.wikidata.org/entity/Q113659329,3rd International Workshop on Model Transformation with ATL,http://ceur-ws.org/Vol-742/,MtATL-2011,Switzerland,Zürich,2011/7/1 2:00,2011/7/1 2:00
http://www.wikidata.org/entity/Q113656586,Workshop on Technology-Enhanced Diagrams Research,http://ceur-ws.org/Vol-887/,TEDR-2012,United Kingdom,Canterbury,2012/7/2 2:00,2012/7/2 2:00
http://www.wikidata.org/entity/Q113659345,"4th International Workshop on Formal Biomedical Knowledge Representation, hosted by Bio-Ontologies 2010",http://ceur-ws.org/Vol-754/,KR-MED 2010,United States of America,Boston,2010/7/9 2:00,2010/7/10 2:00
http://www.wikidata.org/entity/Q113656863,5th International Workshop on REsource Discovery (RED 2012),http://ceur-ws.org/Vol-862/,RED 2012,Greece,Heraklion,2012/5/27 2:00,2012/5/31 2:00
http://www.wikidata.org/entity/Q113656856,1st International Workshop on Finance and Economics on the Semantic Web (FEOSW 2012),http://ceur-ws.org/Vol-862/,FEOSW 2012,Greece,Heraklion,2012/5/27 2:00,2012/5/31 2:00
http://www.wikidata.org/entity/Q113656590,First International Workshop on Interfaces for Recommender Systems (InterfaceRS 2012),http://ceur-ws.org/Vol-891/,InterfaceRS 2012,Republic of Ireland,Dublin,2012/9/13 2:00,2012/9/13 2:00
http://www.wikidata.org/entity/Q113656881,First International Workshop on Recommendation Technologies for Lifesytle Change (LIFESTYLE 2012),http://ceur-ws.org/Vol-891/,LIFESTYLE 2012,Republic of Ireland,Dublin,2012/9/13 2:00,2012/9/13 2:00
http://www.wikidata.org/entity/Q113659358,Seventh International Workshop on Neural-Symbolic Learning and Reasoning,http://ceur-ws.org/Vol-764/,NeSy'11,Spain,Barcelona,2011/7/17 2:00,2011/7/17 2:00
http://www.wikidata.org/entity/Q113659386,2nd Workshop on Context Aware Intelligent Assistance,http://ceur-ws.org/Vol-786/,CAIA 2011,Germany,Berlin,2011/10/4 2:00,2011/10/4 2:00
http://www.wikidata.org/entity/Q113659288,2nd International Workshop on Model Transformation with ATL,http://ceur-ws.org/Vol-711/,MtATL-2010,Spain,Málaga,2010/6/30 2:00,2010/6/30 2:00
http://www.wikidata.org/entity/Q113659317,International Workshop on Personalization Approaches in Learning Environments,http://ceur-ws.org/Vol-732/,PALE-2011,Spain,Girona,2011/7/15 2:00,2011/7/15 2:00
http://www.wikidata.org/entity/Q113659374,1st International Workshop on Collaborative Usage and Development of Models and Visualizations held at ECSCW 2011,http://ceur-ws.org/Vol-777/,CollabViz 2011,Denmark,Aarhus,2011/9/24 2:00,2011/9/24 2:00
http://www.wikidata.org/entity/Q113659308,SUMo and CompoNet 2011,http://ceur-ws.org/Vol-726/,SUMo-2011,United Kingdom,Newcastle upon Tyne,2011/6/21 2:00,2011/6/21 2:00
http://www.wikidata.org/entity/Q113659321,Seventh Spring Researchers Colloquium on Databases and Information Systems,http://ceur-ws.org/Vol-735/,SYRCoDIS 2011,Russia,Moscow,2011/6/2 2:00,2011/6/3 2:00
http://www.wikidata.org/entity/Q113656587,Workshop on Spatial Knowledge Acquisition with Limited Information Displays 2012,http://ceur-ws.org/Vol-888/,SKALID 2012,Austria,Kloster,2012/8/31 2:00,2012/8/31 2:00
http://www.wikidata.org/entity/Q113659378,Workshop on Cognitive Engineering for Mobile GIS,http://ceur-ws.org/Vol-780/,CEMob2011,United Kingdom,Belfast,2011/9/12 2:00,2011/9/12 2:00
http://www.wikidata.org/entity/Q113659348,9th Workshop on Intelligent Techniques for Web Personalization & Recommender Systems,http://ceur-ws.org/Vol-756/,ITWP'11,Spain,Barcelona,2011/7/16 2:00,2011/7/16 2:00
http://www.wikidata.org/entity/Q113659301,2nd International Workshop on Future of Television,http://ceur-ws.org/Vol-720/,FutureTV-2011,Portugal,Lisbon,2011/6/29 2:00,2011/6/29 2:00
http://www.wikidata.org/entity/Q113659384,Joint Workshop on Knowledge Evolution and Ontology Dynamics,http://ceur-ws.org/Vol-784/,EvoDyn 2011,Germany,Bonn,2011/10/24 2:00,2011/10/24 2:00
http://www.wikidata.org/entity/Q113659343,Workshop on Applications of Software Agents,http://ceur-ws.org/Vol-752/,WASA 2011,Serbia,Novi Sad,2011/7/3 2:00,2011/7/5 2:00
http://www.wikidata.org/entity/Q113659300,2010 Automatic Image Annotation and Retrieval Workshop,http://ceur-ws.org/Vol-719/,AIAR-2010,Mexico,Puebla City,2010/10/6 2:00,2010/10/8 2:00
http://www.wikidata.org/entity/Q113659316,CAiSE Doctoral Consortium 2011,http://ceur-ws.org/Vol-731/,CAiSE DC 2011,United Kingdom,London,2011/6/21 2:00,2011/6/21 2:00
http://www.wikidata.org/entity/Q113659274,Workshop on Linked Data in the Future Internet at the Future Internet Assembly,http://ceur-ws.org/Vol-700/,LDFI-2010,Belgium,Ghent,2010/12/16 1:00,2010/12/17 1:00
http://www.wikidata.org/entity/Q113659283,1st International Temporal Web Analytics Workshop (TWAW 2011),http://ceur-ws.org/Vol-707/,TWAW-2011,India,Hyderabad,2011/3/28 2:00,2011/3/28 2:00
http://www.wikidata.org/entity/Q113659280,Third International Workshop on Web Dynamics,http://ceur-ws.org/Vol-703/,WebDyn-2004,United States of America,New York City,2004/5/18 2:00,2004/5/18 2:00
http://www.wikidata.org/entity/Q113659354,First Workshop on Automated Theory Engineering,http://ceur-ws.org/Vol-760/,ATE-2011,Poland,Wrocław,2011/7/31 2:00,2011/7/31 2:00
http://www.wikidata.org/entity/Q113659373,"Joint IV Seminar on Ontology Research in Brazil and VI International Workshop on Metamodels, Ontologies and Semantic Technologies",http://ceur-ws.org/Vol-776/,ONTOBRAS-MOST 2011,Brazil,Gramado,2011/9/12 2:00,2011/9/14 2:00
http://www.wikidata.org/entity/Q113659319,CAiSE Forum 2011,http://ceur-ws.org/Vol-734/,CAiSE Forum-2011,United Kingdom,London,2011/6/22 2:00,2011/6/24 2:00
http://www.wikidata.org/entity/Q113659361,ITP 2011 Workshop on Mathematical Wikis,http://ceur-ws.org/Vol-767/,MathWikis-2011,Netherlands,Nijmegen,2011/8/27 2:00,2011/8/27 2:00
http://www.wikidata.org/entity/Q113656720,International Workshop on Petri Nets and Software Engineering (PNSE 2010),http://ceur-ws.org/Vol-827/,PNSE 2010,Brazil,Braga,2010/6/12 2:00,2010/6/12 2:00
http://www.wikidata.org/entity/Q113656710,International Workshop on Scalable and Usable Model checking for Petri nets and Other models of concurrency (SUMo),http://ceur-ws.org/Vol-827/,SUMo 2010,Brazil,Braga,2010/6/12 2:00,2010/6/12 2:00
http://www.wikidata.org/entity/Q113656731,International Workshop on Applications of Region Theory (ART 2010),http://ceur-ws.org/Vol-827/,ART 2010,Brazil,Braga,2010/6/12 2:00,2010/6/12 2:00
http://www.wikidata.org/entity/Q113656664,2nd International Workshop on Abstractions for Petri Nets and Other Models of Concurrency,http://ceur-ws.org/Vol-827/,APNOC 2010,Brazil,Braga,2010/6/12 2:00,2010/6/12 2:00
http://www.wikidata.org/entity/Q113659365,ECML/PKDD Discovery Challenge Workshop,http://ceur-ws.org/Vol-770/,DCW-2011,Greece,Athens,2011/9/5 2:00,2011/9/5 2:00
http://www.wikidata.org/entity/Q113659369,1st Workshop on Exploring Fitness and Evolvability of Personal Learning Environments,http://ceur-ws.org/Vol-773/,EFEPLE-2011,France,La Clusaz,2011/3/30 2:00,2011/3/31 2:00
http://www.wikidata.org/entity/Q113659297,Linked Learning 2011: the 1st International Workshop on eLearning Approaches for the Linked Data Age,http://ceur-ws.org/Vol-717/,Linked Learning 2011,Greece,Heraklion,2011/5/29 2:00,2011/5/29 2:00
http://www.wikidata.org/entity/Q113656584,1st Workshop on Rights and Duties of Autonomous Agents,http://ceur-ws.org/Vol-885/,RDA2-2012,France,Montpellier,2012/8/28 2:00,2012/8/28 2:00
http://www.wikidata.org/entity/Q113656588,4th Workshop on Context-Aware Recommender Systems,http://ceur-ws.org/Vol-889/,CARS-2012,Republic of Ireland,Dublin,2012/9/9 2:00,2012/9/9 2:00
http://www.wikidata.org/entity/Q113659276,First International Workshop on Web Dynamics,http://ceur-ws.org/Vol-701/,WebDyn-2001,United Kingdom,London,2001/1/3 1:00,2001/1/3 1:00
http://www.wikidata.org/entity/Q113659331,LOUHI 2011 Third International Workshop on Health Document Text Mining and Information Analysis,http://ceur-ws.org/Vol-744/,LOUHI 2011,Slovenia,Bled,2011/7/6 2:00,2011/7/6 2:00
http://www.wikidata.org/entity/Q113659326,Workshop on Decision Making and Recommendation Acceptance Issues in Recommender Systems (DEMRA 2011),http://ceur-ws.org/Vol-740/,DEMRA 2011,Spain,Girona,2011/7/11 2:00,2011/7/11 2:00
http://www.wikidata.org/entity/Q113659383,2nd Workshop on User Models for Motivational Systems: The affective and the rational routes to persuasion (UMMS 2011),http://ceur-ws.org/Vol-740/,UMMS 2011,Spain,Girona,2011/7/11 2:00,2011/7/11 2:00
http://www.wikidata.org/entity/Q113659314,Workshop on Semantic Adaptive Social Web 2011,http://ceur-ws.org/Vol-730/,SASWeb-2011,Spain,Girona,2011/7/15 2:00,2011/7/15 2:00
http://www.wikidata.org/entity/Q113656821,Second International Workshop on Evaluation of Semantic Technologies (IWEST 2012),http://ceur-ws.org/Vol-843/,IWEST-2012,Greece,Heraklion,2012/5/28 2:00,2012/5/28 2:00
http://www.wikidata.org/entity/Q113659362,1st International Workshop on Automated Forensic Handwriting Analysis: A Satellite Workshop of ICDAR-2011,http://ceur-ws.org/Vol-768/,AFHA 2011,People's Republic of China,Beijing,2011/9/17 2:00,2011/9/18 2:00
http://www.wikidata.org/entity/Q113656610,Workshop on Human Decision Making in Recommender Systems (Decisions@RecSys'11),http://ceur-ws.org/Vol-811/,Decisions@RecSys'11,United States of America,Chicago,2011/10/23 2:00,2011/10/26 2:00
http://www.wikidata.org/entity/Q113659311,Iberoamerican Meeting of Ontological Research,http://ceur-ws.org/Vol-728/,Cita OR 2011,Brazil,Gramado,2011/5/16 2:00,2011/5/16 2:00
http://www.wikidata.org/entity/Q113659359,Workshop on Learning from Medical Data Streams,http://ceur-ws.org/Vol-765/,LEMEDS'11,Slovenia,Bled,2011/7/6 2:00,2011/7/6 2:00
http://www.wikidata.org/entity/Q113659356,1st International Workshop on Knowledge Diversity on the Web (DiversiWeb 2011),http://ceur-ws.org/Vol-762/,DiversiWeb-2011,India,Hyderabad,2011/3/28 2:00,2011/3/28 2:00
http://www.wikidata.org/entity/Q113659381,First International Workshop on Linked Science 2011,http://ceur-ws.org/Vol-783/,LISC2011,Germany,Bonn,2011/10/24 2:00,2011/10/24 2:00
http://www.wikidata.org/entity/Q113659310,1st International Workshop on Engineering Interactive Computing Systems for Medicine and Health Care (EICS4Med 2011),http://ceur-ws.org/Vol-727/,EICS4Med-2011,Italy,Pisa,2011/6/13 2:00,2011/6/13 2:00
http://www.wikidata.org/entity/Q113659318,"23rd GI-Workshop ""Grundlagen von Datenbanken 2011""",http://ceur-ws.org/Vol-733/,GvD-2011,Austria,Obergurgl,2011/5/31 2:00,2011/6/3 2:00
http://www.wikidata.org/entity/Q113659334,2nd Workshop on Semantic Models for Adaptive Interactive Systems,http://ceur-ws.org/Vol-747/,SEMAIS 2011,United States of America,Palo Alto,2011/2/13 1:00,2011/2/13 1:00
http://www.wikidata.org/entity/Q113659324,Fourth International Workshop on REsource Discovery (RED 2011),http://ceur-ws.org/Vol-737/,RED-2011,Greece,Heraklion,2011/5/30 2:00,2011/5/30 2:00
http://www.wikidata.org/entity/Q113659380,Second International Workshop on Consuming Linked Data (COLD2011),http://ceur-ws.org/Vol-782/,COLD2011,Germany,Bonn,2011/10/23 2:00,2011/10/23 2:00
http://www.wikidata.org/entity/Q113659350,International Workshop on Soft Computing Applications and Knowledge Discovery (SCAKD 2011),http://ceur-ws.org/Vol-758/,SCAKD 2011,Russia,Moscow,2011/6/25 2:00,2011/6/25 2:00
http://www.wikidata.org/entity/Q113659337,5th Alberto Mendelzon International Workshop on Foundations of Data Management,http://ceur-ws.org/Vol-749/,AMW2011,Spain,Santiago de Compostela,2011/5/9 2:00,2011/5/12 2:00
http://www.wikidata.org/entity/Q113659330,International Workshop on Adaptive Support for Team Collaboration 2011,http://ceur-ws.org/Vol-743/,ASTC 2011,Spain,Girona,2011/7/15 2:00,2011/7/15 2:00
http://www.wikidata.org/entity/Q113659349,International Workshop on Concept Discovery in Unstructured Data (CDUD 2011),http://ceur-ws.org/Vol-757/,CDUD 2011,Russia,Moscow,2011/6/25 2:00,2011/6/25 2:00
http://www.wikidata.org/entity/Q113659366,5th International Workshop on New Challenges in Distributed Information Filtering and Retrieval,http://ceur-ws.org/Vol-771/,DART-2011,Italy,Palermo,2011/9/17 2:00,2011/9/17 2:00
http://www.wikidata.org/entity/Q113659336,1st International Workshop on Ontology and Semantic Web for Manufacturing,http://ceur-ws.org/Vol-748/,OSEMA 2011,Greece,Heraklion,2011/5/29 2:00,2011/5/29 2:00
http://www.wikidata.org/entity/Q113656595,2nd Workshop on Recommender Systems in Technology Enhanced Learning 2012,http://ceur-ws.org/Vol-896/,RecSysTEL-2012,Germany,Saarbrücken,2012/9/18 2:00,2012/9/19 2:00
http://www.wikidata.org/entity/Q113659360,5th International i* Workshop 2011,http://ceur-ws.org/Vol-766/,iStar 2011,Italy,Trento,2011/8/28 2:00,2011/8/29 2:00
http://www.wikidata.org/entity/Q113659353,Workshop on Computational Models of Spatial Language Interpretation and Generation in conjunction with CogSci 2011,http://ceur-ws.org/Vol-759/,COSLI-2011,United States of America,Boston,2011/7/20 2:00,2011/7/20 2:00
http://www.wikidata.org/entity/Q113659302,"2nd International Workshop on Persuasion, Influence, Nudge & Coercion Through Mobile Devices",http://ceur-ws.org/Vol-722/,PINC2011,Canada,Vancouver,2011/5/8 2:00,2011/5/8 2:00
http://www.wikidata.org/entity/Q113659281,3rd Central-European Workshop on Services and their Composition (ZEUS 2011),http://ceur-ws.org/Vol-705/,ZEUS 2011,Germany,Karlsruhe,2011/2/21 1:00,2011/2/22 1:00
http://www.wikidata.org/entity/Q113659371,2nd International Workshop on the Multilingual Semantic Web,http://ceur-ws.org/Vol-775/,MSW 2011,Germany,Bonn,2011/10/23 2:00,2011/10/23 2:00
http://www.wikidata.org/entity/Q113656593,Workshop Towards Theory and Practice of Teaching Analytics 2012,http://ceur-ws.org/Vol-894/,TaPTA-2012,Germany,Saarbrücken,2012/9/18 2:00,2012/9/18 2:00
http://www.wikidata.org/entity/Q113659367,"2nd MultiClust Workshop: Discovering, Summarizing and Using Multiple Clusterings",http://ceur-ws.org/Vol-772/,MultiClust Workshop 2011,Greece,Athens,2011/9/5 2:00,2011/9/5 2:00
http://www.wikidata.org/entity/Q113659355,1st Challenge Task on Drug-Drug Interaction Extraction 2011,http://ceur-ws.org/Vol-761/,DDIExtraction 2011,Spain,Huelva,2011/9/7 2:00,2011/9/7 2:00
http://www.wikidata.org/entity/Q113659346,IJCAI 2011 Workshop on Configuration,http://ceur-ws.org/Vol-755/,ConfWS 2011,Spain,Barcelona,2011/7/16 2:00,2011/7/16 2:00
http://www.wikidata.org/entity/Q113659377,"Workhop on Detection, Representation, and Exploitation of Events in the Semantic Web (DeRiVE 2011)",http://ceur-ws.org/Vol-779/,DeRiVE 2011,Germany,Bonn,2011/10/23 2:00,2011/10/23 2:00
http://www.wikidata.org/entity/Q113659364,1st Workshop on IT Innovations Enabling Seamless and Secure Supply Chains (WITNESS-2011),http://ceur-ws.org/Vol-769/,WITNESS-2011,Netherlands,Delft,2011/8/29 2:00,2011/8/29 2:00
http://www.wikidata.org/entity/Q113659282,"Dateso 2011: Annual International Workshop on DAtabases, TExts, Specifications and Objects",http://ceur-ws.org/Vol-706/,DATESO 2011,Czech Republic,Písek,2011/4/20 2:00,2011/4/20 2:00
http://www.wikidata.org/entity/Q113659340,Workshop on Reasoning About Other Minds: Logical and Cognitive Perspectives,http://ceur-ws.org/Vol-751/,RAOM-2011,Netherlands,Groningen,2011/7/11 2:00,2011/7/11 2:00
http://www.wikidata.org/entity/Q113659375,7th International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2011),http://ceur-ws.org/Vol-778/,URSW 2011,Germany,Bonn,2011/10/23 2:00,2011/10/23 2:00
http://www.wikidata.org/entity/Q113659293,Bildverarbeitung für die Medizin 2011 - Algorithmen - Systeme - Anwendungen,http://ceur-ws.org/Vol-715/,BVM-2011,Germany,Lübeck,2011/3/20 1:00,2011/3/22 1:00
http://www.wikidata.org/entity/Q113659313,"Health Ambiant Information Systems Workshop, HamIS 2011",http://ceur-ws.org/Vol-729/,HamIS 2011,Brazil,Gramado,2011/5/17 2:00,2011/5/17 2:00
http://www.wikidata.org/entity/Q113659303,International Workshop on Petri Nets and Software Engineering,http://ceur-ws.org/Vol-723/,PNSE'11,United Kingdom,Newcastle upon Tyne,2011/6/20 2:00,2011/6/21 2:00
http://www.wikidata.org/entity/Q113659290,Workshop on Integrating Sensor Web and Web-based Geoprocessing,http://ceur-ws.org/Vol-712/,ISW-2011,Netherlands,Utrecht,2011/4/18 2:00,2011/4/18 2:00
http://www.wikidata.org/entity/Q113659285,Fifth International Workshop on Software Quality and Maintainability (SQM 2011),http://ceur-ws.org/Vol-708/,SQM 2011,Germany,Oldenburg,2011/3/1 1:00,2011/3/1 1:00
http://www.wikidata.org/entity/Q113659320,First International Workshop on Model-Driven Software Migration (MDSM 2011),http://ceur-ws.org/Vol-708/,MDSM 2011,Germany,Oldenburg,2011/3/1 1:00,2011/3/1 1:00
http://www.wikidata.org/entity/Q113656589,2nd Joint Workshop on Knowledge Evolution and Ontology Dynamics,http://ceur-ws.org/Vol-890/,EvoDyn-2012,United States of America,Boston,2012/11/12 1:00,2012/11/12 1:00
http://www.wikidata.org/entity/Q113659327,12th Workshop on Objects and Agents,http://ceur-ws.org/Vol-741/,WOA-2011,Italy,Rende,2011/7/4 2:00,2011/7/6 2:00
http://www.wikidata.org/entity/Q113656581,2nd International Workshop on Exploiting Large Knowledge Repositories,http://ceur-ws.org/Vol-882/,E-LKR'12,Spain,Castelló de la Plana,2012/9/7 2:00,2012/9/7 2:00
