conference,conferenceLabel,ShortName,country,countryLabel,location,locationLabel,StartTime,EndTime
http://www.wikidata.org/entity/Q106245856,"Modeling Decisions for Artificial Intelligence, 5th International Conference, MDAI 2008, Sabadell, Spain, October 30-31, 2008",MDAI 2008,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q12258,Sabadell,2008/10/30 1:00,2008/10/31 1:00
http://www.wikidata.org/entity/Q106245858,"Modeling Decisions for Artificial Intelligence, Third International Conference, MDAI 2006, Tarragona, Spain, April 3-5, 2006",MDAI 2006,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q15088,Tarragona,2006/4/3 2:00,2006/4/5 2:00
http://www.wikidata.org/entity/Q106245859,"Modeling Decisions for Artificial Intelligence, Second International Conference, MDAI 2005, Tsukuba, Japan, July 25-27, 2005",MDAI 2005,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q273863,Tsukuba,2005/7/25 2:00,2005/7/27 2:00
http://www.wikidata.org/entity/Q106245923,"Motion in Games - 5th International Conference, MIG 2012, Rennes, France, November 15-17, 2012",MIG 2012,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q647,Rennes,2012/11/15 1:00,2012/11/17 1:00
http://www.wikidata.org/entity/Q106245924,"Motion in Games - 4th International Conference, MIG 2011, Edinburgh, UK, November 13-15, 2011",MIG 2011,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q23436,Edinburgh,2011/11/13 1:00,2011/11/15 1:00
http://www.wikidata.org/entity/Q106245925,"Motion in Games - Third International Conference, MIG 2010, Utrecht, The Netherlands, November 14-16, 2010",MIG 2010,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q39297398,Utrecht,2010/11/14 1:00,2010/11/16 1:00
http://www.wikidata.org/entity/Q106245927,"Multiagent System Technologies - 14th German Conference, MATES 2016, Klagenfurt, Österreich, September 27-30, 2016",MATES 2016,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q41753,Klagenfurt,2016/9/27 2:00,2016/9/30 2:00
http://www.wikidata.org/entity/Q106245928,"Multiagent System Technologies - 12th German Conference, MATES 2014, Stuttgart, Germany, September 23-25, 2014",MATES 2014,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1022,Stuttgart,2014/9/23 2:00,2014/9/25 2:00
http://www.wikidata.org/entity/Q106245929,"Multiagent System Technologies - 11th German Conference, MATES 2013, Koblenz, Germany, September 16-20, 2013",MATES 2013,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3104,Koblenz,2013/9/16 2:00,2013/9/20 2:00
http://www.wikidata.org/entity/Q106245930,"Multiagent System Technologies - 9th German Conference, MATES 2011, Berlin, Germany, October 6-7, 2011",MATES 2011,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q64,Berlin,2011/10/6 2:00,2011/10/7 2:00
http://www.wikidata.org/entity/Q106245932,"Multiagent System Technologies, 8th German Conference, MATES 2010, Leipzig, Germany, September 27-29, 2010",MATES 2010,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2079,Leipzig,2010/9/27 2:00,2010/9/29 2:00
http://www.wikidata.org/entity/Q106245933,"Multiagent System Technologies, 6th German Conference, MATES 2008, Kaiserslautern, Germany, September 23-26, 2008",MATES 2008,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3758,Kaiserslautern,2008/9/23 2:00,2008/9/26 2:00
http://www.wikidata.org/entity/Q106245934,"Multiagent System Technologies, Third German Conference, MATES 2005, Koblenz, Germany, September 11-13, 2005",MATES 2005,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3104,Koblenz,2005/9/11 2:00,2005/9/13 2:00
http://www.wikidata.org/entity/Q106245938,"NASA Formal Methods - 11th International Symposium, NFM 2019, Houston, TX, USA, May 7-9, 2019",NFM 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16555,Houston,2019/5/7 2:00,2019/5/9 2:00
http://www.wikidata.org/entity/Q106245940,"NASA Formal Methods - 8th International Symposium, NFM 2016, Minneapolis, MN, USA, June 7-9, 2016",NFM 2016,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q36091,Minneapolis,2016/6/7 2:00,2016/6/9 2:00
http://www.wikidata.org/entity/Q106245941,"NASA Formal Methods - 7th International Symposium, NFM 2015, Pasadena, CA, USA, April 27-29, 2015",NFM 2015,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485176,Pasadena,2015/4/27 2:00,2015/4/29 2:00
http://www.wikidata.org/entity/Q106245942,"NASA Formal Methods - 6th International Symposium, NFM 2014, Houston, TX, USA, April 29 - May 1, 2014",NFM 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16555,Houston,2014/4/29 2:00,2014/5/1 2:00
http://www.wikidata.org/entity/Q106245943,"NASA Formal Methods - Third International Symposium, NFM 2011, Pasadena, CA, USA, April 18-20, 2011",NFM 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485176,Pasadena,2011/4/18 2:00,2011/4/20 2:00
http://www.wikidata.org/entity/Q106245944,"Social Media Processing - 5th National Conference, SMP 2016, Nanchang, China, October 29-30, 2016",SMP 2016,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q171943,Nanchang,2016/10/29 2:00,2016/10/30 2:00
http://www.wikidata.org/entity/Q106245945,"Natural Language Processing and Chinese Computing - 6th CCF International Conference, NLPCC 2017, Dalian, China, November 8-12, 2017",NLPCC 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q74881,Dalian,2017/11/8 1:00,2017/11/12 1:00
http://www.wikidata.org/entity/Q106245946,"Natural Language Processing and Chinese Computing - 4th CCF Conference, NLPCC 2015, Nanchang, China, October 9-13, 2015",NLPCC 2015,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q171943,Nanchang,2015/10/9 2:00,2015/10/13 2:00
http://www.wikidata.org/entity/Q106245947,"Natural Language Processing and Chinese Computing - Second CCF Conference, NLPCC 2013, Chongqing, China, November 15-19, 2013",NLPCC 2013,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11725,Chongqing,2013/11/15 1:00,2013/11/19 1:00
http://www.wikidata.org/entity/Q106245948,"Nature Inspired Cooperative Strategies for Optimization, NICSO 2008, Puerto de La Cruz, Tenerife, Spain, 12-14 November 2008",NICSO 2008,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q623549,Puerto la Cruz,2008/11/12 1:00,2008/11/14 1:00
http://www.wikidata.org/entity/Q106245949,"22nd Annual Network and Distributed System Security Symposium, NDSS 2015, San Diego, California, USA, February 8-11, 2015",NDSS 2015,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2015/2/8 1:00,2015/2/11 1:00
http://www.wikidata.org/entity/Q106245950,"21st Annual Network and Distributed System Security Symposium, NDSS 2014, San Diego, California, USA, February 23-26, 2014",NDSS 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2014/2/23 1:00,2014/2/26 1:00
http://www.wikidata.org/entity/Q106245951,"20th Annual Network and Distributed System Security Symposium, NDSS 2013, San Diego, California, USA, February 24-27, 2013",NDSS 2013,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2013/2/24 1:00,2013/2/27 1:00
http://www.wikidata.org/entity/Q106245952,"19th Annual Network and Distributed System Security Symposium, NDSS 2012, San Diego, California, USA, February 5-8, 2012",NDSS 2012,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2012/2/5 1:00,2012/2/8 1:00
http://www.wikidata.org/entity/Q106245953,"Networked Digital Technologies - 4th International Conference, NDT 2012, Dubai, UAE, April 24-26, 2012",NDT 2012,http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q612,Dubai,2012/4/24 2:00,2012/4/26 2:00
http://www.wikidata.org/entity/Q106245955,"Networked Digital Technologies - Third International Conference, NDT 2011, Macau, China, July 11-13, 2011",NDT 2011,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q14773,Macau,2011/7/11 2:00,2011/7/13 2:00
http://www.wikidata.org/entity/Q106245961,"Advances in Nonlinear Speech Processing - 6th International Conference, NOLISP 2013, Mons, Belgium, June 19-21, 2013",NOLISP 2013,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q83407,Mons,2013/6/19 2:00,2013/6/21 2:00
http://www.wikidata.org/entity/Q106245964,"19th Non-Volatile Memory Technology Symposium, NVMTS 2019, Durham, NC, USA, October 28-30, 2019",NVMTS 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49229,Durham,2019/10/28 1:00,2019/10/30 1:00
http://www.wikidata.org/entity/Q106245966,"Non-Volatile Memory Technology Symposium, NVMTS 2018, Sendai, Japan, October 22-24, 2018",NVMTS 2018,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q46747,Sendai,2018/10/22 2:00,2018/10/24 2:00
http://www.wikidata.org/entity/Q106245967,"10th Nordic Conference on Human-Computer Interaction, Oslo, Norway, September 29 - October 3, 2018",NordiCHI 2018,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q585,Oslo,2018/9/29 2:00,2018/10/3 2:00
http://www.wikidata.org/entity/Q106245969,"Numerical Analysis and Its Applications, Second International Conference, NAA 2000, Rousse, Bulgaria, June 11-15, 2000",NAA 2000,http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q160173,Ruse,2000/6/11 2:00,2000/6/15 2:00
http://www.wikidata.org/entity/Q106245970,"Computer-Assisted Information Retrieval (Recherche d'Information et ses Applications) - RIAO 1985, 1st International Conference, University of Grenoble, France, March 18-20, 1985",RIAO 1985,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q1289,Grenoble,1985/3/18 1:00,1985/3/20 1:00
http://www.wikidata.org/entity/Q106245972,"7th Pacific Conference on Computer Graphics and Applications, PG 1999, Seoul, South Korea, October 5-7, 1999",PG 1999,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q8684,Seoul,1999/10/5 2:00,1999/10/7 2:00
http://www.wikidata.org/entity/Q106245973,"PRICAI 2008: Trends in Artificial Intelligence, 10th Pacific Rim International Conference on Artificial Intelligence, Hanoi, Vietnam, December 15-19, 2008",PRICAI 2008,http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q1858,Hanoi,2008/12/15 1:00,2008/12/19 1:00
http://www.wikidata.org/entity/Q106245974,"PRICAI 2004: Trends in Artificial Intelligence, 8th Pacific Rim International Conference on Artificial Intelligence, Auckland, New Zealand, August 9-13, 2004",PRICAI 2004,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q37100,Auckland,2004/8/9 2:00,2004/8/13 2:00
http://www.wikidata.org/entity/Q106245975,"PRICAI 2000, Topics in Artificial Intelligence, 6th Pacific Rim International Conference on Artificial Intelligence, Melbourne, Australia, August 28 - September 1, 2000",PRICAI 2000,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q3141,Melbourne,2000/8/28 2:00,2000/9/1 2:00
http://www.wikidata.org/entity/Q106245977,"Image and Video Technology - 8th Pacific-Rim Symposium, PSIVT 2017, Wuhan, China, November 20-24, 2017",PSIVT 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11746,Wuhan,2017/11/20 1:00,2017/11/24 1:00
http://www.wikidata.org/entity/Q106245978,"Image and Video Technology - 7th Pacific-Rim Symposium, PSIVT 2015, Auckland, New Zealand, November 25-27, 2015",PSIVT 2015,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q37100,Auckland,2015/11/25 1:00,2015/11/27 1:00
http://www.wikidata.org/entity/Q106245979,"Advances in Image and Video Technology, Second Pacific Rim Symposium, PSIVT 2007, Santiago, Chile, December 17-19, 2007",PSIVT 2007,http://www.wikidata.org/entity/Q298,Chile,http://www.wikidata.org/entity/Q2887,Santiago,2007/12/17 1:00,2007/12/19 1:00
http://www.wikidata.org/entity/Q106245981,"PARLE, Parallel Architectures and Languages Europe, Parallel Architectures, Eindhoven, The Netherlands, June 15-19, 1987",PARLE 1987,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q9832,Eindhoven,1987/6/15 2:00,1987/6/19 2:00
http://www.wikidata.org/entity/Q106246083,"Parallel Processing and Applied Mathematics - 13th International Conference, PPAM 2019, Bialystok, Poland, September 8-11, 2019",PPAM 2019,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q761,Białystok,2019/9/8 2:00,2019/9/11 2:00
http://www.wikidata.org/entity/Q106244254,"Third International Conference on Computer Communication, Toronto, Canada, August 3-6, 1976",ICCC 1976,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q172,Toronto,1976/8/3 2:00,1976/8/6 2:00
http://www.wikidata.org/entity/Q106244255,"2017 IEEE International Conference on Computer Design, ICCD 2017, Boston, MA, USA, November 5-8, 2017",ICCD 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q100,Boston,2017/11/5 1:00,2017/11/8 1:00
http://www.wikidata.org/entity/Q106244256,"34th IEEE International Conference on Computer Design, ICCD 2016, Scottsdale, AZ, USA, October 2-5, 2016",ICCD 2016,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49221,Scottsdale,2016/10/2 2:00,2016/10/5 2:00
http://www.wikidata.org/entity/Q106244257,"Computer Games: AI, Animation, Mobile, Multimedia, Educational and Serious Games , CGAMES 2015, Louisville, KY, USA, July 27-29, 2015",CGAMES 2015,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43668,Louisville,2015/7/27 2:00,2015/7/29 2:00
http://www.wikidata.org/entity/Q106244258,"Computer Information Systems and Industrial Management - 16th IFIP TC8 International Conference, CISIM 2017, Bialystok, Poland, June 16-18, 2017",CISIM 2017,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q761,Białystok,2017/6/16 2:00,2017/6/18 2:00
http://www.wikidata.org/entity/Q106244261,"Computer Networks - 19th International Conference, CN 2012, Szczyrk, Poland, June 19-23, 2012",CN 2012,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q581609,Szczyrk,2012/6/19 2:00,2012/6/23 2:00
http://www.wikidata.org/entity/Q106244262,"Computer Networks - 16th Conference, CN 2009, Wisła, Poland, June 16-20, 2009",CN 2009,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q257561,Wisła,2009/6/16 2:00,2009/6/20 2:00
http://www.wikidata.org/entity/Q106244263,"10th International Conference on Computer Recognition Systems CORES 2017, Polanica Zdroj, Poland, 22-24 May 2017",CORES 2017,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q403100,Polanica-Zdrój,2017/5/22 2:00,2017/5/24 2:00
http://www.wikidata.org/entity/Q106244264,"Computer Safety, Reliability, and Security - 35th International Conference, SAFECOMP 2016, Trondheim, Norway, September 21-23, 2016",SAFECOMP 2016,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q25804,Trondheim,2016/9/21 2:00,2016/9/23 2:00
http://www.wikidata.org/entity/Q106244266,"Computer Safety, Reliability, and Security - 32nd International Conference, SAFECOMP 2013, Toulouse, France, September 24-27, 2013",SAFECOMP 2013,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q7880,Toulouse,2013/9/24 2:00,2013/9/27 2:00
http://www.wikidata.org/entity/Q106244267,"Computer Safety, Reliability, and Security, 23rd International Conference, SAFECOMP 2004, Potsdam, Germany, September 21-24, 2004",SAFECOMP 2004,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1711,Potsdam,2004/9/21 2:00,2004/9/24 2:00
http://www.wikidata.org/entity/Q106244279,"Computer Safety, Reliability and Security, 20th International Conference, SAFECOMP 2001, Budapest, Hungary, September 26-28, 2001",SAFECOMP 2001,http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q1781,Budapest,2001/9/26 2:00,2001/9/28 2:00
http://www.wikidata.org/entity/Q106244281,"16th International Conference on Computer Safety, Reliability and Security, Safe Comp 1997, York, UK, September 7-10, 1997",SAFECOMP 1997,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42462,York,1997/9/7 2:00,1997/9/10 2:00
http://www.wikidata.org/entity/Q106244283,"10th International Conference on Computer Supported Education, CSEDU 2018, Funchal, Madeira, Portugal, March 15-17, 2018",CSEDU 2018,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q25444,Funchal,2018/3/15 1:00,2018/3/17 1:00
http://www.wikidata.org/entity/Q106244284,"CSEDU 2017 - 9th International Conference on Computer Supported Education, Porto, Portugal, April 21-23, 2017",CSEDU 2017,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q36433,Porto,2017/4/21 2:00,2017/4/23 2:00
http://www.wikidata.org/entity/Q106244285,"CSEDU 2014 - 6th International Conference on Computer Supported Education, Barcelona, Spain, 1-3 April, 2014",CSEDU 2014,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q1492,Barcelona,2014/4/1 2:00,2014/4/3 2:00
http://www.wikidata.org/entity/Q106244286,"CSEDU 2012 - 4th International Conference on Computer Supported Education, Porto, Portugal, 16-18 April, 2012",CSEDU 2012,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q36433,Porto,2012/4/16 2:00,2012/4/18 2:00
http://www.wikidata.org/entity/Q106244287,"16th International Conference on Computer Systems and Technologies, CompSysTech, Dublin, Ireland, June 25 - 26, 2015",CompSysTech 2015,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,2015/6/25 2:00,2015/6/26 2:00
http://www.wikidata.org/entity/Q106244289,"2007 International Conference on Computer Systems and Technologies, CompSysTech 2007, Rousse, Bulgaria, June 14-15, 2007",CompSysTech 2007,http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q160173,Ruse,2007/6/14 2:00,2007/6/15 2:00
http://www.wikidata.org/entity/Q106244290,"Computer Vision Systems - 11th International Conference, ICVS 2017, Shenzhen, China, July 10-13, 2017",ICVS 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q15174,Shenzhen,2017/7/10 2:00,2017/7/13 2:00
http://www.wikidata.org/entity/Q106244291,"Computer Vision Systems, Third International Conference, ICVS 2003, Graz, Austria, April 1-3, 2003",ICVS 2003,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q13298,Graz,2003/4/1 2:00,2003/4/3 2:00
http://www.wikidata.org/entity/Q106244293,"Computer Vision and Image Processing - 4th International Conference, CVIP 2019, Jaipur, India, September 27-29, 2019",CVIP 2019,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q66485,Jaipur,2019/9/27 2:00,2019/9/29 2:00
http://www.wikidata.org/entity/Q106244294,"Computer Assisted Learning, 4th International Conference, ICCAL '92, Wolfville, Nova Scotia, Canada, June 17-20, 1992",ICCAL 1992,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q475953,Wolfville,1992/6/17 2:00,1992/6/20 2:00
http://www.wikidata.org/entity/Q106244295,"Computer Assisted Learning, 3rd International Conference, ICCAL '90, Hagen, FRG, June 11-13, 1990",ICCAL 1990,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2871,Hagen,1990/6/11 2:00,1990/6/13 2:00
http://www.wikidata.org/entity/Q106244298,"of 35th International Conference on Computers and Their Applications, CATA 2020, San Francisco, California, USA, March 23-25, 2020",CATA 2020,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q62,San Francisco,2020/3/23 1:00,2020/3/25 1:00
http://www.wikidata.org/entity/Q106244299,"of 34th International Conference on Computers and Their Applications, CATA 2019, Honolulu, Hawaii, USA, March 18-20, 2019",CATA 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q18094,Honolulu,2019/3/18 1:00,2019/3/20 1:00
http://www.wikidata.org/entity/Q106244300,"21st International Conference on Computers and Their Applications, CATA-2006, Seattle, Washington, USA, March 23-25, 2006",CATA 2006,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5083,Seattle,2006/3/23 1:00,2006/3/25 1:00
http://www.wikidata.org/entity/Q106244301,"Computers Helping People with Special Needs, 11th International Conference, ICCHP 2008, Linz, Austria, July 9-11, 2008",ICCHP 2008,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q41329,Linz,2008/7/9 2:00,2008/7/11 2:00
http://www.wikidata.org/entity/Q106244302,"Computers Helping People with Special Needs, 9th International Conference, ICCHP 2004, Paris, France, July 7-9, 2004",ICCHP 2004,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,2004/7/7 2:00,2004/7/9 2:00
http://www.wikidata.org/entity/Q106244303,"International Conference on Computers in Education, ICCE 2002, Auckland, New Zealand, December 3-6, 2002",ICCE 2002,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q37100,Auckland,2002/12/3 1:00,2002/12/6 1:00
http://www.wikidata.org/entity/Q106244304,"Computing and Information - ICCI'93, Fifth International Conference on Computing and Information, Sudbury, Ontario, Canada, May 27-29, 1993",ICCI 1993,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q383434,Greater Sudbury,1993/5/27 2:00,1993/5/29 2:00
http://www.wikidata.org/entity/Q106244305,"Computing and Information - ICCI'92, Fourth International Conference on Computing and Information, Toronto, Ontario, Canada, May 28-30, 1992",ICCI 1992,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q172,Toronto,1992/5/28 2:00,1992/5/30 2:00
http://www.wikidata.org/entity/Q106244306,"Advances in Computing and Information - ICCI'90, International Conference on Computing and Information, Niagara Falls, Canada, May 23-26, 1990",ICCI 1990,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q274120,Niagara Falls,1990/5/23 2:00,1990/5/26 2:00
http://www.wikidata.org/entity/Q106244307,"2019 Twelfth International Conference on Contemporary Computing, IC3 2019, Noida, India, August 8-10, 2019",IC3 2019,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q278204,Noida,2019/8/8 2:00,2019/8/10 2:00
http://www.wikidata.org/entity/Q106244308,"2018 Eleventh International Conference on Contemporary Computing, IC3 2018, Noida, India, August 2-4, 2018",IC3 2018,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q278204,Noida,2018/8/2 2:00,2018/8/4 2:00
http://www.wikidata.org/entity/Q106244309,"Contemporary Computing - Third International Conference, IC3 2010, Noida, India, August 9-11, 2010",IC3 2010,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q278204,Noida,2010/8/9 2:00,2010/8/11 2:00
http://www.wikidata.org/entity/Q106244310,"2019 International Conference on Content-Based Multimedia Indexing, CBMI 2019, Dublin, Ireland, September 4-6, 2019",CBMI 2019,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,2019/9/4 2:00,2019/9/6 2:00
http://www.wikidata.org/entity/Q106244312,"Context-Aware Systems and Applications - 4th International Conference, ICCASA 2015, Vung Tau, Vietnam, November 26-27, 2015",ICCASA 2015,http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q21194,Vũng Tàu,2015/11/26 1:00,2015/11/27 1:00
http://www.wikidata.org/entity/Q106244313,"Fourth IFCIS International Conference on Cooperative Information Systems, Edinburgh, Scotland, USA, September 2-4, 1999",CoopIS 1999,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q23436,Edinburgh,1999/9/2 2:00,1999/9/4 2:00
http://www.wikidata.org/entity/Q106244314,"Critical Infrastructure Protection V - 5th IFIP WG 11.10 International Conference on Critical Infrastructure Protection, ICCIP 2011, Hanover, NH, USA, March 23-25, 2011",ICCIP 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2666605,Hanover,2011/3/23 1:00,2011/3/25 1:00
http://www.wikidata.org/entity/Q106244315,"Progress in Cryptology - AFRICACRYPT 2017 - 9th International Conference on Cryptology in Africa, Dakar, Senegal, May 24-26, 2017",AFRICACRYPT 2017,http://www.wikidata.org/entity/Q1041,Senegal,http://www.wikidata.org/entity/Q3718,Dakar,2017/5/24 2:00,2017/5/26 2:00
http://www.wikidata.org/entity/Q106244316,"Progress in Cryptology - Mycrypt 2005, First International Conference on Cryptology in Malaysia, Kuala Lumpur, Malaysia, September 28-30, 2005",Mycrypt 2005,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q1865,Kuala Lumpur,2005/9/28 2:00,2005/9/30 2:00
http://www.wikidata.org/entity/Q106244317,"11th International Conference on Cyber Conflict, CyCon 2019, Tallinn, Estonia, May 28-31, 2019",CyCom 2019,http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q1770,Tallinn,2019/5/28 2:00,2019/5/31 2:00
http://www.wikidata.org/entity/Q106244318,"10th International Conference on Cyber Conflict, CyCon 2018, Tallinn, Estonia, May 29 - June 1, 2018",CyCom 2018,http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q1770,Tallinn,2018/5/29 2:00,2018/6/1 2:00
http://www.wikidata.org/entity/Q106244320,"4th IEEE International Conference on Cyber Security and Cloud Computing, CSCloud 2017, New York, NY, USA, June 26-28, 2017",CSCloud 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q60,New York City,2017/6/26 2:00,2017/6/28 2:00
http://www.wikidata.org/entity/Q106244321,"2nd International Conference on Cybernetics, Robotics and Control, CRC 2017, Chengdu, China, July 21-23, 2017",CRC 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q30002,Chengdu,2017/7/21 2:00,2017/7/23 2:00
http://www.wikidata.org/entity/Q106244322,"Data Management in Grid and Peer-to-Peer Systems, Second International Conference, Globe 2009, Linz, Austria, September 1-2, 2009",Globe 2009,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q41329,Linz,2009/9/1 2:00,2009/9/2 2:00
http://www.wikidata.org/entity/Q106244323,"Data Mining and Big Data - Second International Conference, DMBD 2017, Fukuoka, Japan, July 27 - August 1, 2017",DMBD 2017,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q26600,Fukuoka,2017/7/27 2:00,2017/8/1 2:00
http://www.wikidata.org/entity/Q106244324,"5th IEEE International Conference on Data Science and Advanced Analytics, DSAA 2018, Turin, Italy, October 1-3, 2018",DSAA 2018,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q495,Turin,2018/10/1 2:00,2018/10/3 2:00
